"Data","Pred_sem pandemia","s.e sem pandemia","Pred com pandemia","s.e com pandemia","Valor real"
2023-12-15,"-0.00010145444169101","0.0241160771663671","0.00035734013309546","0.0886950447573575","0.0226135682493216"
2023-12-18,"-0.00010154529930226","0.0241113722291751","0.00239683351422475","0.0886797580689178","-0.0221135030391151"
2023-12-19,"-0.00010150646964593","0.024113382038645","-0.00082643696714731","0.088664782864409","0.00772725435327937"
2023-12-20,"-0.00010150646964593","0.024113382038645","0.0013187826776979","0.0886486664732221","0.00338291980919636"
2023-12-21,"-0.00010154529930226","0.0241113722291751","0.00100768513821218","0.0886324282352854","-0.00191056403867473"
2023-12-22,"-0.00010154008170553","0.0241112821061947","0.00062566108308866","0.0886162170307845","0.0224074280290489"
2023-12-22,"-0.00010154529930226","0.0241113722291751","0.00062566108437328","0.0886162170124553","0.0224074280290489"
2023-12-26,"-0.00010145444169101","0.0241160771663671","0.00238269777646043","0.0886009316660687","0.0192731489212872"
2023-12-27,"-0.00010154529930226","0.0241113722291751","0.00216838769444365","0.0885852732827304","0.0135062126909062"
2023-12-28,"-0.00010150936902584","0.024112602416989","0.00176068725583209","0.0885693097890156","0.00639653147231956"
2023-12-29,"-0.00010145444169101","0.0241160771663671","0.00125257835226334","0.0885531465235446","0.0116526075467362"
2023-12-29,"-0.00010154529930226","0.0241113722291751","0.00125257835296272","0.0885531464956523","0.0116526075467362"
2024-01-02,"-0.00010145444169101","0.0241160771663671","0.00163569999124814","0.0885371599698214","-0.00628276632652947"
2024-01-03,"-0.00010155068942736","0.0241110011871556","0.00034337379739324","0.0885211233311063","-0.030558479330591"
2024-01-04,"-0.00010154008170553","0.0241112821061947","-0.00141801656462948","0.0885069797578877","-0.0217391101534286"
2024-01-05,"-0.00010145444169101","0.0241160771663671","-0.00141801656970705","0.0885069797674567","-0.0108695032465873"
2024-01-08,"-0.00010145444169101","0.0241160771663671","0.00156600572252287","0.0884758213143589","0.0548351181015552"
2024-01-09,"-0.00010145444169101","0.0241160771663671","0.00473708692154577","0.0884654247503199","0.0459422841746793"
2024-01-10,"-0.0001015713617634","0.024104334390111","0.00412761434866749","0.0884527076942492","-0.0263944566065361"
2024-01-11,"-0.00010150936902584","0.024112602416989","-0.00109099894358096","0.0884385550440646","-0.00767261505800587"
2024-01-12,"-0.00010154529930226","0.0241113722291751","0.00024932079024205","0.0884225356650942","-0.0169071712082376"
2024-01-15,"-0.00010154529930226","0.0241113722291751","-0.00042531950238196","0.0884070623887248","0.0140519946503832"
2024-01-16,"-0.00010150936902584","0.024112602416989","0.00180728069104943","0.0883913614062498","0.0258531538808233"
2024-01-17,"-0.00010145444169101","0.0241160771663671","0.00266891270258123","0.0883764096947349","0.00806450837608685"
2024-01-18,"-0.0001015713617634","0.024104334390111","0.00139336938182531","0.0883603721278028","0.0399999618530273"
2024-01-19,"-0.00010155068942736","0.0241110011871556","0.0037114700761986","0.0883472840743515","0.00961542164785767"
2024-01-22,"-0.00010156751690597","0.024115192563097","0.00153040655594617","0.0883312738810485","0.0571428934733074"
2024-01-23,"-0.00010154008170553","0.0241112821061947","0.00498076500815725","0.0883214595148064","-0.04054060788058"
2024-01-24,"-0.00010155068942736","0.0241110011871556","-0.00206595612061029","0.0883097598999614","0.0563380660057271"
2024-01-25,"-0.00010145444169101","0.0241160771663671","0.00491630882407467","0.0883006002816399","-0.00888892279730902"
2024-01-26,"-0.00010150646964593","0.024113382038645","0.00023302948486496","0.0882849825780337","0.0313901698156167"
